,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,108,1.7513372898101807,64,22,0.34375,1.968001052873944,6976,1876.0,0.26892201834862384,0.20926440800030832,24.594077913989167
0,1,109,1.5801976919174194,64,26,0.40625,1.964475567774339,7040,1902.0,0.2701704545454545,0.207917580002686,24.801995493991853
0,1,110,1.9302136898040771,64,17,0.265625,1.9641669022070396,7104,1919.0,0.2701295045045045,0.2071261740020418,25.009121667993895
0,1,111,1.740242838859558,64,26,0.40625,1.9621675802128655,7168,1945.0,0.27134486607142855,0.20741057499981252,25.216532242993708
0,1,112,1.8764420747756958,64,14,0.21875,1.9614089474213863,7232,1959.0,0.27087942477876104,0.2023074259996065,25.418839668993314
0,1,113,1.7528129816055298,64,20,0.3125,1.9595791582475628,7296,1979.0,0.27124451754385964,0.20817316999819013,25.627012838991504
0,1,114,1.6163312196731567,64,24,0.375,1.956594393564307,7360,2003.0,0.2721467391304348,0.2076764910016209,25.834689329993125
0,1,115,1.8856329917907715,64,21,0.328125,1.9559826573421215,7424,2024.0,0.27262931034482757,0.20835931100009475,26.04304864099322
0,1,116,1.6846826076507568,64,26,0.40625,1.9536638534986055,7488,2050.0,0.27377136752136755,0.20815936000144575,26.251208000994666
0,1,117,1.6692681312561035,64,20,0.3125,1.9512537202592624,7552,2070.0,0.2740995762711864,0.20773382799961837,26.458941828994284
0,1,118,1.6669228076934814,64,22,0.34375,1.94886438485955,7616,2092.0,0.27468487394957986,0.2189088420018379,26.677850670996122
0,1,119,1.7854982614517212,64,20,0.3125,1.947503000497818,7680,2112.0,0.275,0.20670894299837528,26.884559613994497
0,1,120,1.727609395980835,64,23,0.359375,1.9456856979811488,7744,2135.0,0.27569731404958675,0.209418774000369,27.093978387994866
0,1,121,1.8397331237792969,64,18,0.28125,1.9448172342581826,7808,2153.0,0.27574282786885246,0.21593940900129382,27.30991779699616
0,1,122,1.8502211570739746,64,17,0.265625,1.9440481604599371,7872,2170.0,0.27566056910569103,0.21017846399990958,27.52009626099607
0,1,123,1.7269830703735352,64,25,0.390625,1.9422976355398855,7936,2195.0,0.27658770161290325,0.21293841000078828,27.733034670996858
0,1,124,1.6845555305480957,64,27,0.421875,1.9402356986999512,8000,2222.0,0.27775,0.2080568460005452,27.941091516997403
0,1,125,1.8442051410675049,64,19,0.296875,1.939473551417154,8064,2241.0,0.2779017857142857,0.21732751200033817,28.15841902899774
0,1,126,1.6403591632843018,64,26,0.40625,1.937118320014533,8128,2267.0,0.2789124015748031,0.2161393140013388,28.37455834299908
0,1,127,1.58250093460083,64,32,0.5,1.9343478716909885,8192,2299.0,0.2806396484375,0.20746563600187073,28.58202397900095
0,1,128,1.6282117366790771,64,29,0.453125,1.9319747233575628,8256,2328.0,0.2819767441860465,0.21057186400139472,28.792595843002346
0,1,129,1.837829351425171,64,21,0.328125,1.9312505281888521,8320,2349.0,0.2823317307692308,0.21303418800016516,29.00563003100251
0,1,130,1.6386953592300415,64,25,0.390625,1.929017282624281,8384,2374.0,0.28315839694656486,0.21013395100089838,29.21576398200341
