,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,52,2.0057315826416016,64,14,0.21875,2.0551565863051504,3392,780.0,0.22995283018867924,0.16838594199998624,9.563050125999325
0,1,53,1.7989975214004517,64,22,0.34375,2.0504128999180264,3456,802.0,0.23206018518518517,0.16620371399949363,9.729253839998819
0,1,54,1.9217514991760254,64,19,0.296875,2.0480736017227175,3520,821.0,0.23323863636363637,0.16650807800033363,9.895761917999153
0,1,55,2.1394386291503906,64,16,0.25,2.04970512006964,3584,837.0,0.23353794642857142,0.16684824200001458,10.062610159999167
0,1,56,1.998403787612915,64,14,0.21875,2.048805096693206,3648,851.0,0.23327850877192982,0.16823564000060287,10.23084579999977
0,1,57,2.0297977924346924,64,18,0.28125,2.048477384550818,3712,869.0,0.23410560344827586,0.1659206019994599,10.39676640199923
0,1,58,1.9777753353118896,64,15,0.234375,2.047279044733209,3776,884.0,0.2341101694915254,0.1685033760004444,10.565269777999674
0,1,59,1.8791671991348267,64,14,0.21875,2.0444771806399027,3840,898.0,0.23385416666666667,0.16943161499966664,10.734701392999341
0,1,60,1.9744970798492432,64,15,0.234375,2.0433299658728425,3904,913.0,0.2338627049180328,0.16652315100054693,10.901224543999888
0,1,61,1.830756664276123,64,20,0.3125,2.039901364234186,3968,933.0,0.23513104838709678,0.17025180800010276,11.07147635199999
0,1,62,1.7726424932479858,64,21,0.328125,2.0356591599328175,4032,954.0,0.23660714285714285,0.16783974999998463,11.239316101999975
0,1,63,1.8659175634384155,64,24,0.375,2.0330069474875927,4096,978.0,0.23876953125,0.16470597900024586,11.404022081000221
0,1,64,1.9529212713241577,64,20,0.3125,2.0317748601620016,4160,998.0,0.23990384615384616,0.16866529899925808,11.57268737999948
0,1,65,1.8033474683761597,64,28,0.4375,2.028313839074337,4224,1026.0,0.24289772727272727,0.1648563100006868,11.737543690000166
0,1,66,1.9731895923614502,64,19,0.296875,2.0274910891233984,4288,1045.0,0.24370335820895522,0.182133440999678,11.919677130999844
0,1,67,1.8033233880996704,64,19,0.296875,2.0241945052848145,4352,1064.0,0.24448529411764705,0.16780232500059356,12.087479456000437
0,1,68,1.8263832330703735,64,24,0.375,2.0213276752527207,4416,1088.0,0.2463768115942029,0.1676693070003239,12.255148763000761
0,1,69,1.768692135810852,64,22,0.34375,2.017718596117837,4480,1110.0,0.24776785714285715,0.16692953300025692,12.422078296001018
0,1,70,1.8782691955566406,64,17,0.265625,2.0157545200535947,4544,1127.0,0.2480193661971831,0.1708795470003679,12.592957843001386
0,1,71,1.5840603113174438,64,26,0.40625,2.009758767154482,4608,1153.0,0.2502170138888889,0.16826527299963345,12.76122311600102
0,1,72,1.7736490964889526,64,20,0.3125,2.006524388104269,4672,1173.0,0.2510702054794521,0.16489144200022565,12.926114558001245
0,1,73,1.9671247005462646,64,18,0.28125,2.0059919598940255,4736,1191.0,0.2514780405405405,0.16835241800072254,13.094466976001968
0,1,74,1.8887505531311035,64,23,0.359375,2.0044287411371866,4800,1214.0,0.2529166666666667,0.1664179609997518,13.26088493700172
0,1,75,1.952812671661377,64,20,0.3125,2.0037495823282945,4864,1234.0,0.25370065789473684,0.168543808999857,13.429428746001577
0,1,76,1.9322123527526855,64,19,0.296875,2.002820527398741,4928,1253.0,0.25426136363636365,0.16597727899988968,13.595406025001466
0,1,77,1.897892951965332,64,21,0.328125,2.001475302072672,4992,1274.0,0.2552083333333333,0.16988660999959393,13.76529263500106
0,1,78,1.8179185390472412,64,25,0.390625,1.999151798743236,5056,1299.0,0.2569224683544304,0.1653784469999664,13.930671082001027
0,1,79,1.8448972702026367,64,18,0.28125,1.9972236171364783,5120,1317.0,0.2572265625,0.18258514900026057,14.113256231001287
0,1,80,1.9651662111282349,64,19,0.296875,1.9968278466919323,5184,1336.0,0.25771604938271603,0.1702768790000846,14.283533110001372
0,1,81,1.8097236156463623,64,25,0.390625,1.9945460877767422,5248,1361.0,0.25933689024390244,0.1682174479992682,14.45175055800064
0,1,82,1.830250859260559,64,19,0.296875,1.99256662719221,5312,1380.0,0.25978915662650603,0.1701378690004276,14.621888427001068
0,1,83,2.0446484088897705,64,18,0.28125,1.9931866484028953,5376,1398.0,0.26004464285714285,0.1690627769994535,14.790951204000521
0,1,84,1.57978093624115,64,25,0.390625,1.9883230517892276,5440,1423.0,0.2615808823529412,0.1749309719998564,14.965882176000378
0,1,85,1.9234474897384644,64,18,0.28125,1.9875686847886374,5504,1441.0,0.2618095930232558,0.17154178200053138,15.137423958000909
0,1,86,2.1890921592712402,64,12,0.1875,1.9898850465642994,5568,1453.0,0.2609554597701149,0.17009232600048563,15.307516284001395
0,1,87,1.9429019689559937,64,12,0.1875,1.9893511479551143,5632,1465.0,0.26012073863636365,0.16920296900025278,15.476719253001647
0,1,88,1.7248272895812988,64,21,0.328125,1.9863789697711387,5696,1486.0,0.26088483146067415,0.1679761220002547,15.644695375001902
0,1,89,1.76422119140625,64,18,0.28125,1.9839105500115288,5760,1504.0,0.2611111111111111,0.1685902219996933,15.813285597001595
0,1,90,1.7140240669250488,64,21,0.328125,1.980944764483106,5824,1525.0,0.2618475274725275,0.16873874199973216,15.982024339001327
0,1,91,1.740490436553955,64,18,0.28125,1.9783311304838762,5888,1543.0,0.26205842391304346,0.1678072369995789,16.149831576000906
0,1,92,1.763427972793579,64,21,0.328125,1.976020343842045,5952,1564.0,0.26276881720430106,0.17585323000002973,16.325684806000936
0,1,93,1.7974181175231934,64,17,0.265625,1.974120320157802,6016,1581.0,0.26279920212765956,0.17235658800018427,16.49804139400112
0,1,94,1.8049758672714233,64,20,0.3125,1.972339852232682,6080,1601.0,0.2633223684210526,0.16899376299988944,16.66703515700101
0,1,95,1.8371323347091675,64,20,0.3125,1.9709314405918121,6144,1621.0,0.2638346354166667,0.16874216999985947,16.83577732700087
0,1,96,1.9295454025268555,64,18,0.28125,1.9705047804055755,6208,1639.0,0.26401417525773196,0.17027018899989343,17.006047516000763
0,1,97,1.8416712284088135,64,22,0.34375,1.9691901523239759,6272,1661.0,0.264827806122449,0.16812235999987024,17.174169876000633
0,1,98,1.7866008281707764,64,23,0.359375,1.9673458157163677,6336,1684.0,0.2657828282828283,0.17609776299923396,17.350267638999867
0,1,99,1.6701899766921997,64,24,0.375,1.964374257326126,6400,1708.0,0.266875,0.16876154000055976,17.519029179000427
0,1,100,1.7768921852111816,64,25,0.390625,1.9625179991863742,6464,1733.0,0.2681002475247525,0.17019558700030757,17.689224766000734
0,1,101,1.7835009098052979,64,24,0.375,1.960762929682638,6528,1757.0,0.2691482843137255,0.16700877800030867,17.856233544001043
0,1,102,1.6182377338409424,64,25,0.390625,1.9574374423443692,6592,1782.0,0.2703276699029126,0.17040509300022677,18.02663863700127
0,1,103,1.8486307859420776,64,25,0.390625,1.956391224494347,6656,1807.0,0.271484375,0.1687220450003224,18.195360682001592
0,1,104,1.7514164447784424,64,23,0.359375,1.9544390837351482,6720,1830.0,0.27232142857142855,0.16910156999983883,18.36446225200143
0,1,105,1.704284429550171,64,26,0.40625,1.9520791341673653,6784,1856.0,0.27358490566037735,0.1675621449994651,18.532024397000896
0,1,106,1.706195592880249,64,21,0.328125,1.9497811571459904,6848,1877.0,0.2740946261682243,0.16935100899991085,18.701375406000807
0,1,107,1.8804963827133179,64,17,0.265625,1.949139631456799,6912,1894.0,0.2740162037037037,0.16699451400018006,18.868369920000987
0,1,108,1.7564613819122314,64,23,0.359375,1.9473719410940047,6976,1917.0,0.2747993119266055,0.16778778600018995,19.036157706001177
0,1,109,1.6956472396850586,64,28,0.4375,1.94508353471756,7040,1945.0,0.2762784090909091,0.166987073999735,19.203144780000912
0,1,110,2.0020334720611572,64,16,0.25,1.9455965972161509,7104,1961.0,0.2760416666666667,0.17124282099939592,19.374387601000308
0,1,111,1.80599844455719,64,22,0.34375,1.9443501851388387,7168,1983.0,0.27664620535714285,0.1705982830007997,19.544985884001107
0,1,112,1.8006186485290527,64,16,0.25,1.943078224637867,7232,1999.0,0.2764103982300885,0.1678591090003465,19.712844993001454
0,1,113,1.7643593549728394,64,22,0.34375,1.9415105152548404,7296,2021.0,0.27700109649122806,0.16667247400073393,19.879517467002188
0,1,114,1.6450375318527222,64,23,0.359375,1.9389324893122133,7360,2044.0,0.2777173913043478,0.16462375500032067,20.04414122200251
0,1,115,1.7941583395004272,64,23,0.359375,1.9376844362965946,7424,2067.0,0.2784213362068966,0.16693833400040603,20.211079556002915
0,1,116,1.69875168800354,64,25,0.390625,1.9356422760547736,7488,2092.0,0.2793803418803419,0.1655693650000103,20.376648921002925
0,1,117,1.6758513450622559,64,21,0.328125,1.933440657995515,7552,2113.0,0.2797934322033898,0.16556347099958657,20.54221239200251
0,1,118,1.731889247894287,64,24,0.375,1.9317469486669332,7616,2137.0,0.280593487394958,0.16715925599964976,20.70937164800216
0,1,119,1.7468152046203613,64,20,0.3125,1.9302058507998785,7680,2157.0,0.280859375,0.16638504000002285,20.875756688002184
0,1,120,1.8655600547790527,64,21,0.328125,1.9296715880228468,7744,2178.0,0.28125,0.16853252400051133,21.044289212002695
0,1,121,1.8473916053771973,64,20,0.3125,1.9289971619355875,7808,2198.0,0.28150614754098363,0.16827441700024792,21.212563629002943
0,1,122,1.7635107040405273,64,26,0.40625,1.927651743578717,7872,2224.0,0.28252032520325204,0.1692972529999679,21.38186088200291
0,1,123,1.762962818145752,64,19,0.296875,1.9263236070832899,7936,2243.0,0.28263608870967744,0.16416958999980125,21.546030472002712
0,1,124,1.658384919166565,64,26,0.40625,1.9241800975799561,8000,2269.0,0.283625,0.16699980900011724,21.71303028100283
0,1,125,1.844763159751892,64,18,0.28125,1.9235498044225905,8064,2287.0,0.2836061507936508,0.17042391699942527,21.883454198002255
0,1,126,1.6753369569778442,64,30,0.46875,1.9215953725529469,8128,2317.0,0.2850639763779528,0.17200931500065053,22.055463513002906
0,1,127,1.5938361883163452,64,30,0.46875,1.9190347539260983,8192,2347.0,0.2864990234375,0.16925700200044957,22.224720515003355
0,1,128,1.7071326971054077,64,22,0.34375,1.917392102322837,8256,2369.0,0.2869428294573643,0.17240379100076098,22.397124306004116
0,1,129,1.8708152770996094,64,26,0.40625,1.9170338190518892,8320,2395.0,0.2878605769230769,0.16779164699983085,22.564915953003947
0,1,130,1.7288625240325928,64,24,0.375,1.9155973969525053,8384,2419.0,0.2885257633587786,0.1659367439997368,22.730852697003684
0,1,131,1.7893693447113037,64,24,0.375,1.9146411238294658,8448,2443.0,0.2891808712121212,0.1792701570002464,22.91012285400393
0,1,132,1.6912845373153687,64,28,0.4375,1.9129617509985328,8512,2471.0,0.2902960526315789,0.16524503100026777,23.075367885004198
0,1,133,1.769551157951355,64,26,0.40625,1.9118915226922106,8576,2497.0,0.2911613805970149,0.16476385999976628,23.240131745003964
0,1,134,1.5654997825622559,64,29,0.453125,1.9093256579505073,8640,2526.0,0.2923611111111111,0.1673896029997195,23.407521348003684
0,1,135,1.6891841888427734,64,28,0.4375,1.9077069706776564,8704,2554.0,0.29342830882352944,0.1656264849998479,23.57314783300353
0,1,136,1.945016860961914,64,24,0.375,1.9079793056432348,8768,2578.0,0.29402372262773724,0.16590863800047373,23.739056471004005
0,1,137,1.7048020362854004,64,30,0.46875,1.9065070065899172,8832,2608.0,0.29528985507246375,0.16684434200033138,23.905900813004337
0,1,138,1.5908607244491577,64,30,0.46875,1.9042361700277535,8896,2638.0,0.2965377697841727,0.16544479300046078,24.071345606004797
0,1,139,1.6454036235809326,64,23,0.359375,1.9023873661245618,8960,2661.0,0.29698660714285713,0.1686934889994518,24.24003909500425
0,1,140,1.5036920309066772,64,32,0.5,1.8995597396336548,9024,2693.0,0.2984264184397163,0.16665713000020332,24.406696225004453
0,1,141,1.8070378303527832,64,20,0.3125,1.8989081768922402,9088,2713.0,0.29852552816901406,0.16727383499983262,24.573970060004285
0,1,142,1.8820980787277222,64,22,0.34375,1.8987906237582226,9152,2735.0,0.29884178321678323,0.16526215799967758,24.739232218003963
0,1,143,1.767527461051941,64,26,0.40625,1.897879074017207,9216,2761.0,0.2995876736111111,0.16484017000038875,24.90407238800435
0,1,144,1.5619227886199951,64,30,0.46875,1.8955621341179156,9280,2791.0,0.3007543103448276,0.16472744400016381,25.068799832004515
0,1,145,1.8251097202301025,64,22,0.34375,1.8950795833378622,9344,2813.0,0.301048801369863,0.17279618100019434,25.24159601300471
0,1,146,1.8453608751296997,64,15,0.234375,1.8947413608330448,9408,2828.0,0.3005952380952381,0.16415015300026425,25.405746166004974
0,1,147,1.7263669967651367,64,24,0.375,1.8936036962109644,9472,2852.0,0.30109797297297297,0.16667833300016355,25.572424499005137
0,1,148,1.8869991302490234,64,19,0.296875,1.893559370264911,9536,2871.0,0.30106963087248323,0.16567173299972637,25.738096232004864
0,1,149,1.8082845211029053,64,25,0.390625,1.8929908712704977,9600,2896.0,0.3016666666666667,0.166212928999812,25.904309161004676
0,1,150,1.6765825748443604,64,31,0.484375,1.8915577037444968,9664,2927.0,0.30287665562913907,0.17436290600016946,26.078672067004845
0,1,151,1.5809969902038574,64,29,0.453125,1.8895145411554135,9728,2956.0,0.30386513157894735,0.17370414000015444,26.252376207005
0,1,152,1.6818042993545532,64,23,0.359375,1.8881569578756694,9792,2979.0,0.30422794117647056,0.1642130560003352,26.416589263005335
0,1,153,1.787797212600708,64,23,0.359375,1.8875052712180398,9856,3002.0,0.304586038961039,0.16607505100000708,26.582664314005342
0,1,154,1.7812752723693848,64,23,0.359375,1.886819916386758,9920,3025.0,0.30493951612903225,0.17053495700019994,26.753199271005542
0,1,155,1.6013238430023193,64,26,0.40625,1.8849898133522425,9984,3051.0,0.3055889423076923,0.1650042069995834,26.918203478005125
0,1,156,1.5485881567001343,64,27,0.421875,1.8828471276410825,10048,3078.0,0.3063296178343949,0.16515724800046883,27.083360726005594
0,1,157,1.6527341604232788,64,31,0.484375,1.8813907164561599,10112,3109.0,0.30745648734177217,0.16327182100030768,27.246632547005902
0,1,158,1.5876463651657104,64,29,0.453125,1.8795432677059054,10176,3138.0,0.30837264150943394,0.1657611150003504,27.412393662006252
0,1,159,1.8300197124481201,64,21,0.328125,1.8792337454855441,10240,3159.0,0.30849609375,0.16480568099996162,27.577199343006214
0,1,160,1.5799144506454468,64,31,0.484375,1.8773746194306367,10304,3190.0,0.3095885093167702,0.16691080100008548,27.7441101440063
0,1,161,1.337604284286499,64,31,0.484375,1.874042703781599,10368,3221.0,0.3106674382716049,0.16690051199930167,27.9110106560056
0,1,162,1.6959452629089355,64,20,0.3125,1.8729500814449567,10432,3241.0,0.31067868098159507,0.16870968799958064,28.07972034400518
0,1,163,1.938492774963379,64,19,0.296875,1.873349732015191,10496,3260.0,0.31059451219512196,0.1682512970000971,28.24797164100528
0,1,164,1.6188982725143433,64,24,0.375,1.8718076019576102,10560,3284.0,0.3109848484848485,0.1666854790000798,28.41465712000536
0,1,165,1.5517370700836182,64,30,0.46875,1.8698794662234295,10624,3314.0,0.31193524096385544,0.16720140800043737,28.581858528005796
0,1,166,1.60203218460083,64,25,0.390625,1.8682755902855697,10688,3339.0,0.3124064371257485,0.16806038999948214,28.749918918005278
0,1,167,1.5511010885238647,64,30,0.46875,1.8663876468227023,10752,3369.0,0.31333705357142855,0.165723670999796,28.915642589005074
0,1,168,1.5693519115447998,64,28,0.4375,1.8646300389216497,10816,3397.0,0.3140717455621302,0.17001114699996833,29.085653736005042
0,1,169,1.5422086715698242,64,30,0.46875,1.8627334426431095,10880,3427.0,0.31498161764705884,0.1660479000001942,29.251701636005237
0,1,170,1.610174298286438,64,27,0.421875,1.8612564885825442,10944,3454.0,0.3156067251461988,0.1665330450005058,29.418234681005742
0,1,171,1.764937400817871,64,22,0.34375,1.8606964938862378,11008,3476.0,0.3157703488372093,0.167779151999639,29.58601383300538
0,1,172,1.7086288928985596,64,27,0.421875,1.8598174904123208,11072,3503.0,0.3163836705202312,0.1698532240006898,29.75586705700607
0,1,173,1.522716760635376,64,35,0.546875,1.8578801298963612,11136,3538.0,0.3177083333333333,0.16706253299980744,29.92292959000588
0,1,174,1.6973589658737183,64,24,0.375,1.8569628661019462,11200,3562.0,0.3180357142857143,0.16728408699964348,30.090213677005522
0,1,175,1.6874635219573975,64,30,0.46875,1.8559998016465793,11264,3592.0,0.31889204545454547,0.16889088799962337,30.259104565005146
0,1,176,1.6064403057098389,64,23,0.359375,1.8545898609915696,11328,3615.0,0.3191207627118644,0.16611050899973634,30.425215074004882
0,1,177,1.6880066394805908,64,23,0.359375,1.853654000196564,11392,3638.0,0.31934691011235955,0.16580382600022858,30.59101890000511
0,1,178,1.489630937576294,64,31,0.484375,1.8516203518020373,11456,3669.0,0.32026885474860334,0.16582778800056985,30.75684668800568
0,1,179,1.7115684747695923,64,26,0.40625,1.8508422858185238,11520,3695.0,0.3207465277777778,0.16581442400001833,30.9226611120057
0,1,180,1.6540472507476807,64,27,0.421875,1.8497550204313922,11584,3722.0,0.3213052486187845,0.1682049069995628,31.09086601900526
0,1,181,1.6317260265350342,64,26,0.40625,1.848557058926467,11648,3748.0,0.32177197802197804,0.1697635860000446,31.260629605005306
0,1,182,1.6938090324401855,64,21,0.328125,1.8477114412953946,11712,3769.0,0.321806693989071,0.16655260999959864,31.427182215004905
0,1,183,1.6197373867034912,64,30,0.46875,1.8464724518682645,11776,3799.0,0.32260529891304346,0.1648354079998171,31.592017623004722
0,1,184,1.5666778087615967,64,27,0.421875,1.8449600483920123,11840,3826.0,0.3231418918918919,0.1659001210000497,31.75791774400477
0,1,185,1.4473912715911865,64,31,0.484375,1.8428225818500723,11904,3857.0,0.3240087365591398,0.16823625400047604,31.926153998005248
0,1,186,1.6107220649719238,64,24,0.375,1.8415814026154298,11968,3881.0,0.32428141711229946,0.16739297200001602,32.093546970005264
0,1,187,1.3981397151947021,64,33,0.515625,1.8392226702355323,12032,3914.0,0.32529920212765956,0.16883910100023058,32.262386071005494
0,1,188,1.6579992771148682,64,26,0.40625,1.838263816303677,12096,3940.0,0.32572751322751325,0.1687324519998583,32.43111852300535
0,1,189,1.6048600673675537,64,28,0.4375,1.8370353755198028,12160,3968.0,0.3263157894736842,0.1703567650001787,32.60147528800553
0,1,190,1.5923337936401367,64,26,0.40625,1.8357542154052495,12224,3994.0,0.3267342931937173,0.16854927700023836,32.77002456500577
0,1,191,1.6676832437515259,64,27,0.421875,1.8348788457612197,12288,4021.0,0.3272298177083333,0.17113232200063067,32.9411568870064
0,1,192,1.7098350524902344,64,27,0.421875,1.8342309504592975,12352,4048.0,0.327720207253886,0.16743112600033783,33.10858801300674
0,1,193,1.7655177116394043,64,28,0.4375,1.8338767585066176,12416,4076.0,0.3282860824742268,0.1660323590003827,33.27462037200712
0,1,194,1.6442434787750244,64,22,0.34375,1.8329042801490196,12480,4098.0,0.3283653846153846,0.1670399599997836,33.441660332006904
0,2,0,2.4046647548675537,64,11,0.171875,2.4046647548675537,64,11.0,0.171875,0.8779267400004755,0.8779267400004755
0,2,1,2.611384153366089,64,7,0.109375,2.5080244541168213,128,18.0,0.140625,0.1715162219998092,1.0494429620002848
0,2,2,2.290649652481079,64,14,0.21875,2.4355661869049072,192,32.0,0.16666666666666666,0.18399071499970887,1.2334336769999936
0,2,3,2.212527275085449,64,10,0.15625,2.3798064589500427,256,42.0,0.1640625,0.16251288100011152,1.3959465580001051
0,2,4,2.2118849754333496,64,11,0.171875,2.346222162246704,320,53.0,0.165625,0.16778085099940654,1.5637274089995117
0,2,5,2.139957904815674,64,10,0.15625,2.311844786008199,384,63.0,0.1640625,0.16948457499984215,1.7332119839993538
0,2,6,2.1769673824310303,64,11,0.171875,2.292576585497175,448,74.0,0.16517857142857142,0.16875761700066505,1.9019696010000189
0,2,7,2.177574634552002,64,12,0.1875,2.2782013416290283,512,86.0,0.16796875,0.1683308069996201,2.070300407999639
0,2,8,2.1964428424835205,64,15,0.234375,2.269117063946194,576,101.0,0.1753472222222222,0.16800851600055466,2.2383089240001937
0,2,9,2.131741523742676,64,14,0.21875,2.2553795099258425,640,115.0,0.1796875,0.16451956299988524,2.402828487000079
0,2,10,2.183542251586914,64,13,0.203125,2.2488488500768486,704,128.0,0.18181818181818182,0.16598425599931943,2.5688127429993983
0,2,11,2.0940968990325928,64,13,0.203125,2.235952854156494,768,141.0,0.18359375,0.16322537599990028,2.7320381189992986
0,2,12,2.2211647033691406,64,9,0.140625,2.2348153040959287,832,150.0,0.18028846153846154,0.16610711900011665,2.8981452379994153
0,2,13,2.041229009628296,64,16,0.25,2.220987711633955,896,166.0,0.18526785714285715,0.16995812999994087,3.068103367999356
0,2,14,2.0638675689697266,64,15,0.234375,2.2105130354563394,960,181.0,0.18854166666666666,0.16941672699977062,3.2375200949991267
0,2,15,2.128436803817749,64,13,0.203125,2.2053832709789276,1024,194.0,0.189453125,0.17072629399990547,3.408246388999032
