,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,0,149,1.8176511526107788,64,20,0.3125,1.9731486948331196,9600,2537.0,0.26427083333333334,0.021881588000013608,4.228816206999838
0,0,150,1.6426291465759277,64,29,0.453125,1.9709598236526085,9664,2566.0,0.26552152317880795,0.021601322000009304,4.250417528999847
0,0,151,1.7118778228759766,64,27,0.421875,1.9692553368053938,9728,2593.0,0.26655016447368424,0.021791476000004195,4.272209004999851
0,0,152,1.9059540033340454,64,19,0.296875,1.9688416025996986,9792,2612.0,0.2667483660130719,0.022947259000005715,4.295156263999857
0,0,153,1.8230526447296143,64,23,0.359375,1.9678949210550878,9856,2635.0,0.26734983766233766,0.025233789999987266,4.320390053999844
0,0,154,1.7640585899353027,64,25,0.390625,1.9665798479510892,9920,2660.0,0.26814516129032256,0.021343324000014263,4.341733377999859
0,0,155,1.6653870344161987,64,25,0.390625,1.964649124787404,9984,2685.0,0.26893028846153844,0.021258394999989605,4.362991772999848
0,0,156,1.6641902923583984,64,31,0.484375,1.9627353742623785,10048,2716.0,0.2703025477707006,0.02666342899999563,4.389655201999844
0,0,157,1.7423760890960693,64,19,0.296875,1.9613406952423384,10112,2735.0,0.2704707278481013,0.02223494700001538,4.411890148999859
0,0,158,2.0326662063598633,64,21,0.328125,1.9617892833625745,10176,2756.0,0.2708333333333333,0.022327896000007286,4.4342180449998665
0,0,159,1.7240703105926514,64,26,0.40625,1.9603035397827626,10240,2782.0,0.2716796875,0.021652283000008765,4.455870327999875
0,0,160,1.7174559831619263,64,28,0.4375,1.958795169865863,10304,2810.0,0.27270962732919257,0.022184677000012698,4.478055004999888
0,0,161,1.749428391456604,64,18,0.28125,1.9575027823448181,10368,2828.0,0.27276234567901236,0.02082557099998894,4.498880575999877
0,0,162,1.726797342300415,64,23,0.359375,1.9560874115469997,10432,2851.0,0.27329371165644173,0.01969652500000052,4.518577100999877
0,0,163,1.4707759618759155,64,37,0.578125,1.9531281953904687,10496,2888.0,0.27515243902439024,0.02175687599998355,4.540333976999861
0,0,164,1.9854141473770142,64,16,0.25,1.9533238678267508,10560,2904.0,0.275,0.021603695999999672,4.561937672999861
0,0,165,1.8957247734069824,64,14,0.21875,1.952976885330246,10624,2918.0,0.27466114457831325,0.021813336999997546,4.583751009999858
0,0,166,1.7791072130203247,64,24,0.375,1.9519357495679113,10688,2942.0,0.2752619760479042,0.021915492999994513,4.605666502999853
0,0,167,1.6874370574951172,64,22,0.34375,1.9503613525912875,10752,2964.0,0.27566964285714285,0.019932326999992256,4.625598829999845
0,0,168,1.5967912673950195,64,29,0.453125,1.948269221909653,10816,2993.0,0.276719674556213,0.02276292799999169,4.648361757999837
0,0,169,1.8472856283187866,64,25,0.390625,1.947675200770883,10880,3018.0,0.27738970588235295,0.021721968999997898,4.6700837269998345
0,0,170,1.6752830743789673,64,25,0.390625,1.9460822643592344,10944,3043.0,0.27805190058479534,0.02121722399999726,4.691300950999832
0,0,171,1.7028870582580566,64,20,0.3125,1.944668338742367,11008,3063.0,0.27825218023255816,0.020656526000010444,4.711957476999842
0,0,172,1.8869637250900269,64,18,0.28125,1.9443347860622957,11072,3081.0,0.27826950867052025,0.02265268400000764,4.73461016099985
0,0,173,1.6638712882995605,64,28,0.4375,1.9427229268797512,11136,3109.0,0.2791846264367816,0.0226594309999939,4.757269591999844
0,0,174,1.824331521987915,64,21,0.328125,1.9420464045660837,11200,3130.0,0.2794642857142857,0.02583089199998767,4.7831004839998315
0,0,175,2.0792415142059326,64,19,0.296875,1.942825922234492,11264,3149.0,0.2795632102272727,0.021816742999988037,4.8049172269998195
0,0,176,1.9769949913024902,64,18,0.28125,1.9430189678224468,11328,3167.0,0.2795727401129944,0.02248442000001205,4.8274016469998315
0,0,177,1.879563808441162,64,22,0.34375,1.9426624781630013,11392,3189.0,0.27993328651685395,0.022354348000021673,4.849755994999853
